bidVolume,bidPrice,askVolume,askPrice,timestamp
39,118.84,82,118.85,09:30:01.361296015
39,118.84,75,118.85,09:30:01.671071132
39,118.84,78,118.85,09:30:01.681621244
39,118.84,79,118.85,09:30:01.682206637
47,118.84,79,118.85,09:30:01.783066188
48,118.84,79,118.85,09:30:01.789456507
47,118.84,79,118.85,09:30:01.789456507
48,118.84,79,118.85,09:30:01.825752061
48,118.84,78,118.85,09:30:01.868707024
51,118.84,78,118.85,09:30:01.957021288
52,118.84,78,118.85,09:30:01.958596602
52,118.84,76,118.85,09:30:01.960411608
53,118.84,76,118.85,09:30:01.961100219
38,118.84,76,118.85,09:30:02.113133659
37,118.84,76,118.85,09:30:02.113133659
36,118.84,76,118.85,09:30:02.153871971
34,118.84,76,118.85,09:30:02.161014197
36,118.84,76,118.85,09:30:02.673622340
38,118.84,76,118.85,09:30:02.674211076
36,118.84,76,118.85,09:30:02.876975962
36,118.84,72,118.85,09:30:03.014080516
36,118.84,70,118.85,09:30:03.014753001
36,118.84,69,118.85,09:30:03.014753001
39,118.84,69,118.85,09:30:03.014797530
39,118.84,62,118.85,09:30:03.014797530
42,118.84,62,118.85,09:30:03.014797530
42,118.84,64,118.85,09:30:03.015385919
42,118.84,66,118.85,09:30:03.015401485
39,118.84,66,118.85,09:30:03.015838374
39,118.84,67,118.85,09:30:03.015838374
39,118.84,69,118.85,09:30:03.015838374
36,118.84,69,118.85,09:30:03.237920002
37,118.84,69,118.85,09:30:03.779391028
38,118.84,69,118.85,09:30:03.780769430
39,118.84,69,118.85,09:30:03.852916843
40,118.84,69,118.85,09:30:03.853190202
40,118.84,67,118.85,09:30:04.257659312
39,118.84,67,118.85,09:30:04.286880341
39,118.84,66,118.85,09:30:04.286911864
39,118.84,62,118.85,09:30:04.287061624
40,118.84,62,118.85,09:30:04.292440768
40,118.84,61,118.85,09:30:04.292634141
40,118.84,59,118.85,09:30:04.292663050
45,118.84,59,118.85,09:30:04.292700800
46,118.84,59,118.85,09:30:04.292806778
46,118.84,49,118.85,09:30:04.292875011
46,118.84,45,118.85,09:30:04.292875011
46,118.84,43,118.85,09:30:04.292942282
47,118.84,43,118.85,09:30:04.293007586
48,118.84,43,118.85,09:30:04.293077053
47,118.84,43,118.85,09:30:04.293220342
48,118.84,43,118.85,09:30:04.294093468
48,118.84,41,118.85,09:30:04.294339820
50,118.84,41,118.85,09:30:04.294610430
50,118.84,39,118.85,09:30:04.294719653
50,118.84,40,118.85,09:30:04.298950417
49,118.84,40,118.85,09:30:04.300437568
48,118.84,40,118.85,09:30:04.300505113
48,118.84,43,118.85,09:30:04.300505113
48,118.84,45,118.85,09:30:04.300505113
48,118.84,42,118.85,09:30:04.300737334
48,118.84,43,118.85,09:30:04.300860106
48,118.84,45,118.85,09:30:04.300860106
48,118.84,46,118.85,09:30:04.300860106
47,118.84,46,118.85,09:30:04.301052416
46,118.84,46,118.85,09:30:04.301161042
44,118.84,46,118.85,09:30:04.301931375
39,118.84,46,118.85,09:30:04.302395682
40,118.84,46,118.85,09:30:04.360707420
43,118.84,46,118.85,09:30:04.361125074
42,118.84,46,118.85,09:30:04.366249377
39,118.84,46,118.85,09:30:04.479711083
39,118.84,48,118.85,09:30:04.480121619
39,118.84,50,118.85,09:30:04.480469578
38,118.84,50,118.85,09:30:04.638377499
38,118.84,62,118.85,09:30:04.642544887
38,118.84,64,118.85,09:30:04.643182707
38,118.84,62,118.85,09:30:04.791755978
38,118.84,63,118.85,09:30:05.043378436
38,118.84,65,118.85,09:30:05.043594634
37,118.84,65,118.85,09:30:06.410447706
36,118.84,65,118.85,09:30:06.410535421
36,118.84,72,118.85,09:30:06.410565743
35,118.84,72,118.85,09:30:06.410565743
34,118.84,72,118.85,09:30:06.410565743
34,118.84,74,118.85,09:30:06.410831859
33,118.84,74,118.85,09:30:06.410831859
33,118.84,75,118.85,09:30:06.410911952
32,118.84,75,118.85,09:30:06.411381672
31,118.84,75,118.85,09:30:06.415861253
32,118.84,75,118.85,09:30:06.424877101
31,118.84,75,118.85,09:30:06.442822162
32,118.84,75,118.85,09:30:06.462659617
33,118.84,75,118.85,09:30:06.462659617
34,118.84,75,118.85,09:30:06.544060315
35,118.84,75,118.85,09:30:06.544461824
35,118.84,74,118.85,09:30:06.549731088
35,118.84,67,118.85,09:30:06.741327217
35,118.84,65,118.85,09:30:06.743407506
35,118.84,66,118.85,09:30:08.081474465
35,118.84,69,118.85,09:30:08.081706106
24,118.84,69,118.85,09:30:08.084867934
24,118.84,66,118.85,09:30:08.095398933
25,118.84,66,118.85,09:30:08.588883855
27,118.84,66,118.85,09:30:08.589222485
29,118.84,66,118.85,09:30:09.007892660
31,118.84,66,118.85,09:30:09.008173884
32,118.84,66,118.85,09:30:09.008492303
30,118.84,66,118.85,09:30:09.397448469
30,118.84,74,118.85,09:30:09.568536506
38,118.84,74,118.85,09:30:09.568604554
37,118.84,74,118.85,09:30:09.568874173
38,118.84,74,118.85,09:30:09.569127743
37,118.84,74,118.85,09:30:09.688623238
29,118.84,74,118.85,09:30:11.820547307
27,118.84,74,118.85,09:30:11.821462607
27,118.84,81,118.85,09:30:11.827972744
27,118.84,82,118.85,09:30:11.828170814
26,118.84,82,118.85,09:30:11.828338158
25,118.84,82,118.85,09:30:11.832768711
26,118.84,82,118.85,09:30:11.841574931
34,118.84,82,118.85,09:30:11.841711862
31,118.84,82,118.85,09:30:11.843616206
30,118.84,82,118.85,09:30:11.843786801
22,118.84,82,118.85,09:30:11.843807774
21,118.84,82,118.85,09:30:11.843807774
18,118.84,82,118.85,09:30:11.843807774
16,118.84,82,118.85,09:30:11.843807774
15,118.84,82,118.85,09:30:11.843807774
14,118.84,82,118.85,09:30:11.843807774
13,118.84,82,118.85,09:30:11.843807774
12,118.84,82,118.85,09:30:11.843829902
10,118.84,82,118.85,09:30:11.843829902
9,118.84,82,118.85,09:30:11.843829902
8,118.84,82,118.85,09:30:11.843829902
179,118.83,82,118.85,09:30:11.843829902
179,118.83,66,118.84,09:30:11.843829902
169,118.83,66,118.84,09:30:11.844010714
165,118.83,66,118.84,09:30:11.844098286
164,118.83,66,118.84,09:30:11.844223089
164,118.83,67,118.84,09:30:11.844479421
164,118.83,68,118.84,09:30:11.844597952
164,118.83,67,118.84,09:30:11.845122935
146,118.83,67,118.84,09:30:11.845184726
146,118.83,68,118.84,09:30:11.845480791
146,118.83,69,118.84,09:30:11.854835995
146,118.83,70,118.84,09:30:11.854957218
146,118.83,71,118.84,09:30:11.854957218
146,118.83,70,118.84,09:30:11.855283102
144,118.83,70,118.84,09:30:11.855299080
141,118.83,70,118.84,09:30:11.855905393
140,118.83,70,118.84,09:30:11.855905393
137,118.83,70,118.84,09:30:11.860054756
136,118.83,70,118.84,09:30:11.865072319
136,118.83,71,118.84,09:30:11.865343068
136,118.83,72,118.84,09:30:11.865771023
136,118.83,73,118.84,09:30:11.865951071
136,118.83,74,118.84,09:30:11.866052975
136,118.83,84,118.84,09:30:11.873622840
129,118.83,84,118.84,09:30:11.881076083
129,118.83,83,118.84,09:30:11.890392011
131,118.83,83,118.84,09:30:11.890662593
131,118.83,82,118.84,09:30:11.913469470
131,118.83,81,118.84,09:30:11.913620591
131,118.83,80,118.84,09:30:11.915228368
131,118.83,83,118.84,09:30:11.945912410
129,118.83,83,118.84,09:30:11.968924104
129,118.83,84,118.84,09:30:11.969089252
129,118.83,86,118.84,09:30:11.969249851
129,118.83,89,118.84,09:30:11.986945663
129,118.83,88,118.84,09:30:11.987109724
129,118.83,89,118.84,09:30:11.987185961
129,118.83,88,118.84,09:30:12.014050140
130,118.83,88,118.84,09:30:12.014262147
128,118.83,88,118.84,09:30:12.748961351
128,118.83,89,118.84,09:30:12.749255376
128,118.83,88,118.84,09:30:12.947112486
128,118.83,87,118.84,09:30:12.947402453
127,118.83,87,118.84,09:30:12.947544536
127,118.83,84,118.84,09:30:13.218843738
127,118.83,82,118.84,09:30:13.219762329
127,118.83,84,118.84,09:30:13.295213543
127,118.83,85,118.84,09:30:13.295397319
127,118.83,86,118.84,09:30:13.295471415
127,118.83,85,118.84,09:30:13.500890381
127,118.83,84,118.84,09:30:13.711427469
127,118.83,82,118.84,09:30:13.711837216
127,118.83,84,118.84,09:30:14.140755941
127,118.83,85,118.84,09:30:14.140832869
127,118.83,86,118.84,09:30:14.141190497
127,118.83,87,118.84,09:30:14.141344011
118,118.83,87,118.84,09:30:14.143441292
113,118.83,87,118.84,09:30:14.143508623
113,118.83,88,118.84,09:30:14.143576825
113,118.83,89,118.84,09:30:14.143711906
113,118.83,92,118.84,09:30:14.143774738
113,118.83,93,118.84,09:30:14.212545079
113,118.83,101,118.84,09:30:14.212692570
113,118.83,104,118.84,09:30:14.212692570
113,118.83,101,118.84,09:30:14.212859072
113,118.83,100,118.84,09:30:14.370860472
113,118.83,101,118.84,09:30:15.058055526
113,118.83,103,118.84,09:30:15.058252979
113,118.83,101,118.84,09:30:15.242494897
117,118.83,101,118.84,09:30:15.468864338
117,118.83,93,118.84,09:30:15.569480687
117,118.83,90,118.84,09:30:15.579951289
117,118.83,89,118.84,09:30:15.594356285
117,118.83,88,118.84,09:30:15.651457195
119,118.83,88,118.84,09:30:15.658722603
119,118.83,87,118.84,09:30:15.658864472
119,118.83,86,118.84,09:30:15.710293659
127,118.83,86,118.84,09:30:19.047363976
127,118.83,85,118.84,09:30:19.049772797
127,118.83,65,118.84,09:30:19.049823782
127,118.83,63,118.84,09:30:19.049823782
127,118.83,55,118.84,09:30:19.050220649
130,118.83,55,118.84,09:30:19.050220649
130,118.83,54,118.84,09:30:19.050220649
134,118.83,54,118.84,09:30:19.050329190
134,118.83,45,118.84,09:30:19.050596393
137,118.83,45,118.84,09:30:19.050596393
137,118.83,43,118.84,09:30:19.050637555
139,118.83,43,118.84,09:30:19.050637555
140,118.83,43,118.84,09:30:19.050637555
140,118.83,42,118.84,09:30:19.050939513
140,118.83,41,118.84,09:30:19.054883183
140,118.83,49,118.84,09:30:19.074447381
137,118.83,49,118.84,09:30:19.074624773
137,118.83,50,118.84,09:30:19.074705678
137,118.83,52,118.84,09:30:19.074705678
129,118.83,52,118.84,09:30:19.074818837
129,118.83,54,118.84,09:30:19.074818837
129,118.83,55,118.84,09:30:19.074883982
128,118.83,55,118.84,09:30:19.075022968
128,118.83,56,118.84,09:30:19.075109873
128,118.83,55,118.84,09:30:19.076548061
128,118.83,56,118.84,09:30:19.080370394
128,118.83,63,118.84,09:30:19.080648323
128,118.83,62,118.84,09:30:19.091795066
126,118.83,62,118.84,09:30:19.153485466
126,118.83,55,118.84,09:30:19.161810000
127,118.83,55,118.84,09:30:19.193434651
127,118.83,56,118.84,09:30:19.208852665
127,118.83,63,118.84,09:30:19.209034868
127,118.83,65,118.84,09:30:19.211442301
127,118.83,66,118.84,09:30:19.211513725
123,118.83,66,118.84,09:30:19.215666876
120,118.83,66,118.84,09:30:19.215736003
120,118.83,67,118.84,09:30:19.215876441
120,118.83,68,118.84,09:30:19.216375983
120,118.83,67,118.84,09:30:19.414815306
120,118.83,66,118.84,09:30:19.415280729
120,118.83,68,118.84,09:30:19.548943422
120,118.83,67,118.84,09:30:19.549468118
120,118.83,66,118.84,09:30:20.392258356
120,118.83,59,118.84,09:30:20.488883722
120,118.83,60,118.84,09:30:20.684959255
120,118.83,65,118.84,09:30:20.685285063
124,118.83,65,118.84,09:30:20.697259591
124,118.83,60,118.84,09:30:20.715164801
124,118.83,59,118.84,09:30:20.715534216
124,118.83,57,118.84,09:30:21.716924356
124,118.83,55,118.84,09:30:21.716992723
124,118.83,54,118.84,09:30:21.716992723
124,118.83,56,118.84,09:30:21.717729180
124,118.83,58,118.84,09:30:21.717899462
124,118.83,56,118.84,09:30:21.717959160
124,118.83,54,118.84,09:30:21.718060467
124,118.83,52,118.84,09:30:21.718352022
124,118.83,51,118.84,09:30:21.718658383
124,118.83,50,118.84,09:30:21.718730872
124,118.83,51,118.84,09:30:21.721168688
124,118.83,53,118.84,09:30:21.721316291
124,118.83,51,118.84,09:30:21.722459247
124,118.83,50,118.84,09:30:21.722599484
124,118.83,53,118.84,09:30:21.724361252
124,118.83,50,118.84,09:30:21.791357766
124,118.83,51,118.84,09:30:21.793455172
124,118.83,53,118.84,09:30:21.793581553
124,118.83,54,118.84,09:30:21.939670329
124,118.83,55,118.84,09:30:21.940018286
124,118.83,56,118.84,09:30:21.940300613
124,118.83,57,118.84,09:30:21.940300613
124,118.83,56,118.84,09:30:21.940594027
124,118.83,57,118.84,09:30:21.941755578
124,118.83,58,118.84,09:30:21.941905872
124,118.83,59,118.84,09:30:21.942257565
124,118.83,58,118.84,09:30:21.960020523
124,118.83,56,118.84,09:30:22.014350430
124,118.83,55,118.84,09:30:22.355469573
124,118.83,54,118.84,09:30:22.355469573
124,118.83,53,118.84,09:30:22.378137404
124,118.83,52,118.84,09:30:22.387281703
124,118.83,51,118.84,09:30:22.799364819
124,118.83,52,118.84,09:30:23.292852853
124,118.83,55,118.84,09:30:23.293114133
124,118.83,56,118.84,09:30:23.293393658
124,118.83,55,118.84,09:30:23.293761406
124,118.83,52,118.84,09:30:23.591152857
124,118.83,51,118.84,09:30:24.243754724
132,118.83,51,118.84,09:30:24.252984375
132,118.83,43,118.84,09:30:24.253318679
132,118.83,41,118.84,09:30:24.253459631
132,118.83,42,118.84,09:30:24.254215286
132,118.83,43,118.84,09:30:24.254358658
132,118.83,42,118.84,09:30:24.294199995
132,118.83,41,118.84,09:30:24.294335707
132,118.83,42,118.84,09:30:24.415470375
132,118.83,43,118.84,09:30:24.415664311
132,118.83,51,118.84,09:30:24.676527443
124,118.83,51,118.84,09:30:24.693619336
124,118.83,52,118.84,09:30:24.693733157
124,118.83,54,118.84,09:30:24.694205996
124,118.83,56,118.84,09:30:24.694363583
124,118.83,57,118.84,09:30:24.695946714
124,118.83,58,118.84,09:30:24.701403718
124,118.83,57,118.84,09:30:24.711562286
124,118.83,56,118.84,09:30:24.712478451
124,118.83,55,118.84,09:30:24.719364817
125,118.83,55,118.84,09:30:24.727436401
125,118.83,53,118.84,09:30:24.978214467
125,118.83,54,118.84,09:30:25.561726640
125,118.83,55,118.84,09:30:25.561955686
125,118.83,56,118.84,09:30:25.562025536
125,118.83,59,118.84,09:30:25.562025536
123,118.83,59,118.84,09:30:25.565499581
122,118.83,59,118.84,09:30:25.613381532
122,118.83,67,118.84,09:30:25.669453956
122,118.83,71,118.84,09:30:25.669618772
121,118.83,71,118.84,09:30:25.682554436
120,118.83,71,118.84,09:30:25.682554436
119,118.83,71,118.84,09:30:25.682609141
118,118.83,71,118.84,09:30:25.682997410
117,118.83,71,118.84,09:30:25.682997410
106,118.83,71,118.84,09:30:25.682997410
102,118.83,71,118.84,09:30:25.683096632
101,118.83,71,118.84,09:30:25.683239339
99,118.83,71,118.84,09:30:25.683239339
95,118.83,71,118.84,09:30:25.683239339
95,118.83,72,118.84,09:30:25.683239339
95,118.83,77,118.84,09:30:25.683239339
94,118.83,77,118.84,09:30:25.683649448
86,118.83,77,118.84,09:30:25.683683080
85,118.83,77,118.84,09:30:25.683683080
82,118.83,77,118.84,09:30:25.683683080
82,118.83,88,118.84,09:30:25.683683080
82,118.83,103,118.84,09:30:25.683683080
82,118.83,105,118.84,09:30:25.683683080
79,118.83,105,118.84,09:30:25.683683080
79,118.83,112,118.84,09:30:25.683683080
76,118.83,112,118.84,09:30:25.683700593
74,118.83,112,118.84,09:30:25.683831669
73,118.83,112,118.84,09:30:25.683851793
72,118.83,112,118.84,09:30:25.683871866
68,118.83,112,118.84,09:30:25.683891931
67,118.83,112,118.84,09:30:25.683909457
67,118.83,114,118.84,09:30:25.683909457
66,118.83,114,118.84,09:30:25.684053153
65,118.83,114,118.84,09:30:25.684068260
64,118.83,114,118.84,09:30:25.684068260
63,118.83,114,118.84,09:30:25.684082244
45,118.83,114,118.84,09:30:25.684163521
44,118.83,114,118.84,09:30:25.684177783
43,118.83,114,118.84,09:30:25.684191409
42,118.83,114,118.84,09:30:25.684304935
30,118.83,114,118.84,09:30:25.684471399
20,118.83,114,118.84,09:30:25.684471399
17,118.83,114,118.84,09:30:25.684619079
12,118.83,114,118.84,09:30:25.684632464
8,118.83,114,118.84,09:30:25.684647674
6,118.83,114,118.84,09:30:25.684647674
5,118.83,114,118.84,09:30:25.684661808
1,118.83,114,118.84,09:30:25.684675914
76,118.82,114,118.84,09:30:25.684692640
76,118.82,4,118.83,09:30:25.684692640
75,118.82,4,118.83,09:30:25.684725780
78,118.82,4,118.83,09:30:25.684771354
81,118.82,4,118.83,09:30:25.684876727
81,118.82,10,118.83,09:30:25.684974170
89,118.82,10,118.83,09:30:25.685126180
89,118.82,6,118.83,09:30:25.685144043
97,118.82,6,118.83,09:30:25.685304131
97,118.82,7,118.83,09:30:25.685304131
97,118.82,6,118.83,09:30:25.685407869
97,118.82,73,118.83,09:30:25.685543917
97,118.82,71,118.83,09:30:25.685560928
97,118.82,70,118.83,09:30:25.685678953
79,118.82,70,118.83,09:30:25.685934246
79,118.82,71,118.83,09:30:25.686756223
79,118.82,4,118.83,09:30:25.687011000
79,118.82,3,118.83,09:30:25.691022200
79,118.82,4,118.83,09:30:25.692209607
79,118.82,5,118.83,09:30:25.692350555
82,118.82,5,118.83,09:30:25.695303218
82,118.82,6,118.83,09:30:25.695321697
82,118.82,7,118.83,09:30:25.695402119
82,118.82,8,118.83,09:30:25.695532612
80,118.82,8,118.83,09:30:25.696041422
79,118.82,8,118.83,09:30:25.696239082
76,118.82,8,118.83,09:30:25.696472845
76,118.82,9,118.83,09:30:25.696856218
75,118.82,9,118.83,09:30:25.705742613
72,118.82,9,118.83,09:30:25.705925573
72,118.82,10,118.83,09:30:25.731692659
72,118.82,11,118.83,09:30:25.731869338
72,118.82,16,118.83,09:30:25.731932829
72,118.82,18,118.83,09:30:25.732013053
72,118.82,19,118.83,09:30:25.732088665
72,118.82,18,118.83,09:30:25.735787837
78,118.82,18,118.83,09:30:25.784937195
78,118.82,33,118.83,09:30:25.806197141
78,118.82,35,118.83,09:30:25.806571498
78,118.82,43,118.83,09:30:25.821623033
78,118.82,44,118.83,09:30:25.821851948
66,118.82,44,118.83,09:30:25.821933462
60,118.82,44,118.83,09:30:25.821933462
60,118.82,46,118.83,09:30:25.821933462
60,118.82,45,118.83,09:30:25.822040686
60,118.82,46,118.83,09:30:25.822125682
60,118.82,47,118.83,09:30:25.823136817
57,118.82,47,118.83,09:30:25.823475009
57,118.82,48,118.83,09:30:25.823475009
57,118.82,51,118.83,09:30:25.826220644
57,118.82,52,118.83,09:30:25.827377661
55,118.82,52,118.83,09:30:25.831327566
55,118.82,54,118.83,09:30:25.887092313
47,118.82,54,118.83,09:30:25.899276463
47,118.82,55,118.83,09:30:25.899453461
45,118.82,55,118.83,09:30:25.899519970
45,118.82,54,118.83,09:30:25.953114326
45,118.82,55,118.83,09:30:26.024521783
45,118.82,56,118.83,09:30:26.078712615
45,118.82,55,118.83,09:30:26.258738614
46,118.82,55,118.83,09:30:26.258897938
45,118.82,55,118.83,09:30:26.264183784
45,118.82,56,118.83,09:30:26.672817129
45,118.82,55,118.83,09:30:26.943452831
46,118.82,55,118.83,09:30:26.944197538
47,118.82,55,118.83,09:30:26.946252451
48,118.82,55,118.83,09:30:26.946398509
49,118.82,55,118.83,09:30:26.946472274
49,118.82,54,118.83,09:30:26.946472274
49,118.82,52,118.83,09:30:26.947504415
48,118.82,52,118.83,09:30:26.953707072
47,118.82,52,118.83,09:30:26.955586347
48,118.82,52,118.83,09:30:26.958047885
47,118.82,52,118.83,09:30:27.028524524
46,118.82,52,118.83,09:30:27.028524524
48,118.82,52,118.83,09:30:27.028938856
46,118.82,52,118.83,09:30:27.032870594
45,118.82,52,118.83,09:30:27.039142531
46,118.82,52,118.83,09:30:27.074988982
47,118.82,52,118.83,09:30:27.075107871
48,118.82,52,118.83,09:30:27.075175692
48,118.82,62,118.83,09:30:27.135959046
48,118.82,66,118.83,09:30:27.136066464
47,118.82,66,118.83,09:30:27.136135686
46,118.82,66,118.83,09:30:27.136205238
45,118.82,66,118.83,09:30:27.136278345
44,118.82,66,118.83,09:30:27.137421669
41,118.82,66,118.83,09:30:27.138061698
41,118.82,67,118.83,09:30:27.138181419
41,118.82,70,118.83,09:30:27.138344747
41,118.82,71,118.83,09:30:27.143528237
24,118.82,71,118.83,09:30:27.150765060
24,118.82,73,118.83,09:30:27.165543035
24,118.82,70,118.83,09:30:27.350217941
25,118.82,70,118.83,09:30:27.351486593
25,118.82,69,118.83,09:30:27.355030958
27,118.82,69,118.83,09:30:27.355030958
26,118.82,69,118.83,09:30:27.355101739
24,118.82,69,118.83,09:30:27.355179169
26,118.82,69,118.83,09:30:27.355773398
24,118.82,69,118.83,09:30:27.356608163
24,118.82,70,118.83,09:30:27.356835344
24,118.82,71,118.83,09:30:27.357036576
16,118.82,71,118.83,09:30:27.357117680
16,118.82,79,118.83,09:30:27.357117680
15,118.82,79,118.83,09:30:27.357396313
14,118.82,79,118.83,09:30:27.357949324
13,118.82,79,118.83,09:30:27.358101868
12,118.82,79,118.83,09:30:27.358187599
12,118.82,86,118.83,09:30:27.358402938
11,118.82,86,118.83,09:30:27.358554008
10,118.82,86,118.83,09:30:27.358647124
8,118.82,86,118.83,09:30:27.362675262
7,118.82,86,118.83,09:30:27.362675262
6,118.82,86,118.83,09:30:27.363108455
3,118.82,86,118.83,09:30:27.363256705
2,118.82,86,118.83,09:30:27.363256705
2,118.82,88,118.83,09:30:27.363799537
