bidVolume,bidPrice,askVolume,askPrice,timestamp
13,118.71,36,118.72,08:40:04.473035493
13,118.71,35,118.72,08:40:04.473118957
14,118.71,35,118.72,08:40:04.473472046
15,118.71,35,118.72,08:40:04.473653261
15,118.71,34,118.72,08:40:04.473799326
15,118.71,25,118.72,08:40:04.474062929
14,118.71,25,118.72,08:40:04.475621405
15,118.71,25,118.72,08:40:04.476624268
14,118.71,25,118.72,08:40:04.476893640
15,118.71,25,118.72,08:40:04.480629688
14,118.71,25,118.72,08:40:04.485935895
13,118.71,25,118.72,08:40:04.489631987
11,118.71,25,118.72,08:40:04.489695875
10,118.71,25,118.72,08:40:04.489765663
8,118.71,25,118.72,08:40:04.490552229
7,118.71,25,118.72,08:40:04.490654626
8,118.71,25,118.72,08:40:04.495297842
9,118.71,25,118.72,08:40:04.495436965
10,118.71,25,118.72,08:40:04.497362627
11,118.71,25,118.72,08:40:04.497545511
12,118.71,25,118.72,08:40:04.520119200
14,118.71,25,118.72,08:40:04.645160208
13,118.71,25,118.72,08:40:04.686232312
12,118.71,25,118.72,08:40:04.686295839
11,118.71,25,118.72,08:40:04.686295839
11,118.71,34,118.72,08:40:04.686404816
10,118.71,34,118.72,08:40:04.686521280
6,118.71,34,118.72,08:40:04.686594531
4,118.71,34,118.72,08:40:04.686666095
4,118.71,40,118.72,08:40:04.687196277
3,118.71,40,118.72,08:40:04.687382575
2,118.71,40,118.72,08:40:04.687532767
1,118.71,40,118.72,08:40:04.687532767
79,118.7,40,118.72,08:40:04.687532767
79,118.7,48,118.72,08:40:04.687598674
69,118.7,48,118.72,08:40:04.687810510
69,118.7,4,118.71,08:40:04.687827022
69,118.7,6,118.71,08:40:04.687827022
68,118.7,6,118.71,08:40:04.687937472
60,118.7,6,118.71,08:40:04.687937472
60,118.7,7,118.71,08:40:04.688106442
60,118.7,8,118.71,08:40:04.688106442
60,118.7,4,118.71,08:40:04.688212706
60,118.7,2,118.71,08:40:04.688311195
60,118.7,4,118.71,08:40:04.688333429
61,118.7,4,118.71,08:40:04.688581205
61,118.7,5,118.71,08:40:04.689742963
54,118.7,5,118.71,08:40:04.690542026
54,118.7,6,118.71,08:40:04.690835705
54,118.7,5,118.71,08:40:04.694786221
54,118.7,4,118.71,08:40:04.694940912
54,118.7,5,118.71,08:40:04.695909931
54,118.7,6,118.71,08:40:04.696093058
54,118.7,7,118.71,08:40:04.696280981
54,118.7,9,118.71,08:40:04.696529973
54,118.7,10,118.71,08:40:04.696529973
54,118.7,9,118.71,08:40:04.696658140
54,118.7,10,118.71,08:40:04.708747229
54,118.7,15,118.71,08:40:04.751059403
54,118.7,17,118.71,08:40:04.751203086
54,118.7,12,118.71,08:40:04.761605253
54,118.7,10,118.71,08:40:04.761669553
54,118.7,15,118.71,08:40:04.862782113
54,118.7,17,118.71,08:40:04.862854212
54,118.7,12,118.71,08:40:04.905462791
54,118.7,10,118.71,08:40:04.905519894
54,118.7,9,118.71,08:40:04.905661082
54,118.7,8,118.71,08:40:04.905730745
54,118.7,7,118.71,08:40:04.905876160
54,118.7,10,118.71,08:40:04.944803784
54,118.7,15,118.71,08:40:05.022132891
54,118.7,17,118.71,08:40:05.022201922
54,118.7,18,118.71,08:40:05.259762210
51,118.7,18,118.71,08:40:05.259943093
44,118.7,18,118.71,08:40:05.260008699
44,118.7,19,118.71,08:40:05.260126613
44,118.7,20,118.71,08:40:05.260198783
44,118.7,19,118.71,08:40:05.260342391
38,118.7,19,118.71,08:40:05.260488964
35,118.7,19,118.71,08:40:05.260488964
35,118.7,20,118.71,08:40:05.260630267
35,118.7,21,118.71,08:40:05.260781739
34,118.7,21,118.71,08:40:05.260939883
34,118.7,20,118.71,08:40:05.285534042
34,118.7,24,118.71,08:40:05.329753918
30,118.7,24,118.71,08:40:05.329813550
29,118.7,24,118.71,08:40:05.333737048
29,118.7,25,118.71,08:40:05.334901764
27,118.7,25,118.71,08:40:05.340319024
25,118.7,25,118.71,08:40:05.344738698
25,118.7,24,118.71,08:40:05.344840960
25,118.7,25,118.71,08:40:05.344912381
25,118.7,27,118.71,08:40:05.345070832
25,118.7,37,118.71,08:40:05.345932265
25,118.7,35,118.71,08:40:05.346170729
21,118.7,35,118.71,08:40:05.536106587
20,118.7,35,118.71,08:40:05.536276449
19,118.7,35,118.71,08:40:05.536345726
18,118.7,35,118.71,08:40:05.539667394
18,118.7,42,118.71,08:40:05.539904546
18,118.7,43,118.71,08:40:05.540144917
17,118.7,43,118.71,08:40:05.540256708
15,118.7,43,118.71,08:40:05.544998315
14,118.7,43,118.71,08:40:05.547877804
12,118.7,43,118.71,08:40:05.547987807
11,118.7,43,118.71,08:40:05.548010581
7,118.7,43,118.71,08:40:05.548010581
6,118.7,43,118.71,08:40:05.548480463
5,118.7,43,118.71,08:40:05.548480463
3,118.7,43,118.71,08:40:05.548644651
63,118.69,43,118.71,08:40:05.548665233
63,118.69,5,118.7,08:40:05.548665233
61,118.69,5,118.7,08:40:05.548665233
61,118.69,6,118.7,08:40:05.548973230
61,118.69,7,118.7,08:40:05.548973230
61,118.69,8,118.7,08:40:05.548973230
61,118.69,9,118.7,08:40:05.549121523
61,118.69,13,118.7,08:40:05.549121523
61,118.69,14,118.7,08:40:05.549236510
60,118.69,14,118.7,08:40:05.549258302
62,118.69,14,118.7,08:40:05.549258302
63,118.69,14,118.7,08:40:05.549258302
63,118.69,16,118.7,08:40:05.549258302
63,118.69,15,118.7,08:40:05.549258302
63,118.69,14,118.7,08:40:05.549273870
64,118.69,14,118.7,08:40:05.549359402
64,118.69,13,118.7,08:40:05.549382161
64,118.69,9,118.7,08:40:05.549382161
64,118.69,8,118.7,08:40:05.549454116
64,118.69,7,118.7,08:40:05.549553511
63,118.69,7,118.7,08:40:05.549553511
66,118.69,7,118.7,08:40:05.549570868
66,118.69,5,118.7,08:40:05.551993206
66,118.69,6,118.7,08:40:05.554680884
66,118.69,5,118.7,08:40:05.554829566
66,118.69,6,118.7,08:40:05.555232982
66,118.69,7,118.7,08:40:05.556777612
66,118.69,6,118.7,08:40:05.556850965
66,118.69,8,118.7,08:40:05.556850965
66,118.69,9,118.7,08:40:05.556916101
66,118.69,10,118.7,08:40:05.556989723
65,118.69,10,118.7,08:40:05.558138111
65,118.69,11,118.7,08:40:05.559071051
65,118.69,12,118.7,08:40:05.559296881
65,118.69,13,118.7,08:40:05.559367722
65,118.69,14,118.7,08:40:05.559552605
65,118.69,15,118.7,08:40:05.559624976
62,118.69,15,118.7,08:40:05.560183786
62,118.69,16,118.7,08:40:05.560329369
62,118.69,24,118.7,08:40:05.562612584
60,118.69,24,118.7,08:40:05.562766936
59,118.69,24,118.7,08:40:05.564364013
58,118.69,24,118.7,08:40:05.564435703
56,118.69,24,118.7,08:40:05.564435703
56,118.69,26,118.7,08:40:05.564726819
54,118.69,26,118.7,08:40:05.564830921
54,118.69,27,118.7,08:40:05.564897328
51,118.69,27,118.7,08:40:05.567577822
50,118.69,27,118.7,08:40:05.567650398
48,118.69,27,118.7,08:40:05.567730187
47,118.69,27,118.7,08:40:05.567730187
45,118.69,27,118.7,08:40:05.567839899
44,118.69,27,118.7,08:40:05.567839899
41,118.69,27,118.7,08:40:05.567861847
40,118.69,27,118.7,08:40:05.567861847
37,118.69,27,118.7,08:40:05.567861847
36,118.69,27,118.7,08:40:05.567923576
38,118.69,27,118.7,08:40:05.568001281
40,118.69,27,118.7,08:40:05.568220637
41,118.69,27,118.7,08:40:05.568806067
40,118.69,27,118.7,08:40:05.569320378
40,118.69,25,118.7,08:40:05.570635084
40,118.69,24,118.7,08:40:05.570740950
40,118.69,23,118.7,08:40:05.570740950
40,118.69,18,118.7,08:40:05.570840685
40,118.69,17,118.7,08:40:05.570840685
40,118.69,16,118.7,08:40:05.571120111
40,118.69,15,118.7,08:40:05.571136117
40,118.69,14,118.7,08:40:05.571136117
40,118.69,13,118.7,08:40:05.571151048
40,118.69,12,118.7,08:40:05.571166248
40,118.69,6,118.7,08:40:05.571166248
40,118.69,5,118.7,08:40:05.571181643
40,118.69,3,118.7,08:40:05.571200133
40,118.69,1,118.7,08:40:05.571216603
40,118.69,63,118.71,08:40:05.571235465
9,118.7,63,118.71,08:40:05.571235465
13,118.7,63,118.71,08:40:05.571482962
13,118.7,53,118.71,08:40:05.571499601
17,118.7,53,118.71,08:40:05.571518760
25,118.7,53,118.71,08:40:05.571518760
29,118.7,53,118.71,08:40:05.571539227
41,118.7,53,118.71,08:40:05.571539227
42,118.7,53,118.71,08:40:05.571556338
44,118.7,53,118.71,08:40:05.571588693
46,118.7,53,118.71,08:40:05.571610975
47,118.7,53,118.71,08:40:05.571735270
47,118.7,42,118.71,08:40:05.571735270
47,118.7,37,118.71,08:40:05.571885048
46,118.7,37,118.71,08:40:05.571907857
46,118.7,35,118.71,08:40:05.571907857
46,118.7,32,118.71,08:40:05.571907857
46,118.7,31,118.71,08:40:05.571907857
42,118.7,31,118.71,08:40:05.571907857
42,118.7,30,118.71,08:40:05.571921371
34,118.7,30,118.71,08:40:05.572079345
34,118.7,29,118.71,08:40:05.572079345
22,118.7,29,118.71,08:40:05.572079345
22,118.7,28,118.71,08:40:05.572103431
21,118.7,28,118.71,08:40:05.572103431
21,118.7,21,118.71,08:40:05.572192443
19,118.7,21,118.71,08:40:05.572192443
17,118.7,21,118.71,08:40:05.572212142
16,118.7,21,118.71,08:40:05.572212142
16,118.7,16,118.71,08:40:05.572281022
16,118.7,17,118.71,08:40:05.572476724
16,118.7,18,118.71,08:40:05.572476724
18,118.7,18,118.71,08:40:05.572610457
18,118.7,23,118.71,08:40:05.572610457
20,118.7,23,118.71,08:40:05.572703299
21,118.7,23,118.71,08:40:05.572722795
19,118.7,23,118.71,08:40:05.572806728
17,118.7,23,118.71,08:40:05.572806728
16,118.7,23,118.71,08:40:05.572912542
8,118.7,23,118.71,08:40:05.573320001
12,118.7,23,118.71,08:40:05.573769523
13,118.7,23,118.71,08:40:05.573769523
15,118.7,23,118.71,08:40:05.573769523
14,118.7,23,118.71,08:40:05.573897341
12,118.7,23,118.71,08:40:05.573897341
13,118.7,23,118.71,08:40:05.574381292
9,118.7,23,118.71,08:40:05.574381292
8,118.7,23,118.71,08:40:05.574456208
4,118.7,23,118.71,08:40:05.574589133
5,118.7,23,118.71,08:40:05.574700905
7,118.7,23,118.71,08:40:05.574945433
11,118.7,23,118.71,08:40:05.574945433
13,118.7,23,118.71,08:40:05.575067487
14,118.7,23,118.71,08:40:05.575067487
15,118.7,23,118.71,08:40:05.575156293
15,118.7,22,118.71,08:40:05.575156293
13,118.7,22,118.71,08:40:05.575340531
13,118.7,23,118.71,08:40:05.575492825
9,118.7,23,118.71,08:40:05.575603433
9,118.7,22,118.71,08:40:05.575757762
8,118.7,22,118.71,08:40:05.575976453
8,118.7,23,118.71,08:40:05.576118407
7,118.7,23,118.71,08:40:05.576238482
7,118.7,18,118.71,08:40:05.582087582
7,118.7,17,118.71,08:40:05.582266160
9,118.7,17,118.71,08:40:05.582855706
9,118.7,18,118.71,08:40:05.583005279
10,118.7,18,118.71,08:40:05.583165397
10,118.7,23,118.71,08:40:05.583338934
10,118.7,18,118.71,08:40:05.583838236
11,118.7,18,118.71,08:40:05.584026351
12,118.7,18,118.71,08:40:05.584104067
12,118.7,17,118.71,08:40:05.584776830
11,118.7,17,118.71,08:40:05.584931048
11,118.7,18,118.71,08:40:05.585044079
11,118.7,17,118.71,08:40:05.585390847
12,118.7,17,118.71,08:40:05.585954894
12,118.7,18,118.71,08:40:05.586101102
12,118.7,17,118.71,08:40:05.586355896
12,118.7,18,118.71,08:40:05.587773274
11,118.7,18,118.71,08:40:05.588959385
12,118.7,18,118.71,08:40:05.589106901
14,118.7,18,118.71,08:40:05.589277064
14,118.7,17,118.71,08:40:05.589456780
14,118.7,18,118.71,08:40:05.589963749
14,118.7,17,118.71,08:40:05.590248299
14,118.7,20,118.71,08:40:05.590332808
13,118.7,20,118.71,08:40:05.590332808
12,118.7,20,118.71,08:40:05.590467387
10,118.7,20,118.71,08:40:05.590700673
8,118.7,20,118.71,08:40:05.591939754
8,118.7,25,118.71,08:40:05.592097578
10,118.7,25,118.71,08:40:05.593498328
10,118.7,20,118.71,08:40:05.593672723
12,118.7,20,118.71,08:40:05.593807865
10,118.7,20,118.71,08:40:05.594047919
8,118.7,20,118.71,08:40:05.594445550
8,118.7,21,118.71,08:40:05.595152270
8,118.7,22,118.71,08:40:05.595320013
8,118.7,21,118.71,08:40:05.596605620
8,118.7,26,118.71,08:40:05.597779520
8,118.7,27,118.71,08:40:05.598026035
7,118.7,27,118.71,08:40:05.598434086
5,118.7,27,118.71,08:40:05.602580854
7,118.7,27,118.71,08:40:05.603208293
5,118.7,27,118.71,08:40:05.607078582
4,118.7,27,118.71,08:40:05.607234496
71,118.69,27,118.71,08:40:05.607524718
71,118.69,34,118.71,08:40:05.607751778
71,118.69,45,118.71,08:40:05.607751778
71,118.69,52,118.71,08:40:05.607833286
71,118.69,1,118.7,08:40:05.630595641
71,118.69,3,118.7,08:40:05.630942239
71,118.69,4,118.7,08:40:05.631074596
71,118.69,5,118.7,08:40:05.631155502
71,118.69,6,118.7,08:40:05.631229778
71,118.69,8,118.7,08:40:05.631308325
70,118.69,8,118.7,08:40:05.631515080
70,118.69,9,118.7,08:40:05.631678165
70,118.69,7,118.7,08:40:05.636233050
70,118.69,6,118.7,08:40:05.638163226
70,118.69,4,118.7,08:40:05.638650314
70,118.69,3,118.7,08:40:05.638719712
70,118.69,2,118.7,08:40:05.644484745
71,118.69,2,118.7,08:40:05.644625324
77,118.69,2,118.7,08:40:05.644838373
77,118.69,1,118.7,08:40:05.645099422
77,118.69,53,118.71,08:40:05.645099422
77,118.69,52,118.71,08:40:05.645262623
71,118.69,52,118.71,08:40:05.645262623
1,118.7,52,118.71,08:40:05.668179048
2,118.7,52,118.71,08:40:05.668358783
4,118.7,52,118.71,08:40:05.668501028
2,118.7,52,118.71,08:40:05.685131375
1,118.7,52,118.71,08:40:05.685282035
3,118.7,52,118.71,08:40:05.686005889
